Id	Date	Time	MsgType	Range	AzDegs	MC	M3	Lat	Lon	RL
QOO	09 Jan 2008	01:30:16.680	Bcn	149.500	256.289	23000	3625	32 04 52.155 N	102 43 39.014 W	24
QOO	09 Jan 2008	01:30:16.705	Bcn	101.125	258.838	38000	0501	32 21 49.139 N	101 49 38.976 W	24
QOO	09 Jan 2008	01:30:16.725	Bcn	104.750	259.805	31000	2675	32 22 45.786 N	101 54 20.942 W	24
QOO	09 Jan 2008	01:30:16.815	Bcn	101.750	262.266	36000	2210	32 27 39.746 N	101 51 42.401 W	24
QOO	09 Jan 2008	01:30:16.895	Bcn	170.250	261.826	38000	2336	32 15 27.069 N	103 11 17.455 W	24
QOO	09 Jan 2008	01:30:17.150	IPS							
QOO	09 Jan 2008	01:30:17.215	IPS							
QOO	09 Jan 2008	01:30:17.240	IPS							
QOO	09 Jan 2008	01:30:17.575	Bcn	23.875	285.205	5800	5102	32 48 30.658 N	100 20 08.488 W	24
QOO	09 Jan 2008	01:30:17.965	Bcn	60.750	297.422	9800	5267	33 10 02.069 N	100 57 01.747 W	24
QOO	09 Jan 2008	01:30:17.985	Bcn	148.125	297.510	30000	2312	33 49 06.832 N	102 30 19.658 W	24
QOO	09 Jan 2008	01:30:18.110	Bcn	103.375	302.344	19000	1126	33 36 55.846 N	101 37 18.818 W	24
QOO	09 Jan 2008	01:30:18.175	IPS							
QOO	09 Jan 2008	01:30:18.175	Bcn	98.750	302.344	33200	6265	33 34 26.903 N	101 32 27.420 W	24
QOO	09 Jan 2008	01:30:18.200	IPS							
QOO	09 Jan 2008	01:30:18.200	Bcn	50.000	304.541	90000	1274	33 09 15.765 N	100 39 39.460 W	24
QOO	09 Jan 2008	01:30:18.215	IPS							
QOO	09 Jan 2008	01:30:18.220	Bcn	15.000	304.541	80000	1275	32 46 38.046 N	100 00 17.921 W	24
QOO	09 Jan 2008	01:30:18.390	Bcn	192.125	305.156	33000	7201	34 30 37.100 N	103 02 41.727 W	24
QOO	09 Jan 2008	01:30:18.415	Bcn	159.625	311.396	33000	1572	34 26 31.357 N	102 17 24.612 W	24
QOO	09 Jan 2008	01:30:18.645	Bcn	135.500	318.340	33000	6745	34 22 46.626 N	101 41 28.187 W	24
QOO	09 Jan 2008	01:30:18.815	Bcn	73.375	320.273	37000	2254	33 38 23.651 N	100 48 45.754 W	24
QOO	09 Jan 2008	01:30:18.840	SRTQC	1.000	2.812			32 43 09.136 N	099 52 46.293 W	64
QOO	09 Jan 2008	01:30:18.965	Bcn	114.250	327.744	43000	0516	34 18 27.603 N	101 06 12.919 W	24
QOO	09 Jan 2008	01:30:19.030	Status							
QOO	09 Jan 2008	01:30:19.160	IPS							
QOO	09 Jan 2008	01:30:19.160	Bcn	110.625	329.941	33000	6773	34 17 44.428 N	100 59 34.144 W	24
QOO	09 Jan 2008	01:30:19.175	IPS							
QOO	09 Jan 2008	01:30:19.175	Bcn	23.250	330.996	40000	0555	33 01 52.138 N	100 05 42.885 W	24
QOO	09 Jan 2008	01:30:19.240	IPS							
QOO	09 Jan 2008	01:30:19.245	Bcn	66.500	334.951	30000	0543	33 42 22.909 N	100 26 27.696 W	24
QOO	09 Jan 2008	01:30:19.480	Bcn	169.875	342.773	32000	7471	35 24 23.808 N	100 54 16.424 W	24
QOO	09 Jan 2008	01:30:19.605	Bcn	160.000	345.146	40000	1713	35 16 47.499 N	100 42 49.100 W	24
QOO	09 Jan 2008	01:30:19.990	Bcn	93.750	355.166	36000	2430	34 15 37.350 N	100 02 19.584 W	24
QOO	09 Jan 2008	01:30:20.120	Bcn	180.000	1.143	36000	2471	35 42 20.080 N	099 48 25.328 W	24
QOO	09 Jan 2008	01:30:20.140	Bcn	193.750	2.109	32000	0507	35 56 02.471 N	099 44 03.214 W	24
